,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
82,2022-06-22 22:34:33+00:00,https://twitter.com/Nonso_Analytics/status/1539738639130845186,Nonso_Analytics,Twitter for Android,,"@AhmedOyelowo 
Thank you for an interesting session.
You made data modeling easy to understand bringing in examples students and generally everyone can relate to.

@TheOyinbooke
Thank you for #30DaysOfLearning 
and putting this altogether.
#PowerBI #ModellinginPowerBi #Microsoft",0,0,0,0
83,2022-06-22 22:21:54+00:00,https://twitter.com/Obikoya11/status/1539735456706854916,Obikoya11,Twitter Web App,"UCH, Ibadan, Nigeria.","I am glad to be a member of the following amazing communities:
#micrisoftlearn
#github Global Campus

I have also been approved of the #githubdeveloper pack and #Azure student.

All thanks to @TheOyinbooke and his team in the #30DaysOfLearning program. 
@lee_stott @japhletnwamu",19,5,0,2
84,2022-06-22 22:04:30+00:00,https://twitter.com/AdetayoMatthew/status/1539731078461661189,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","#day 10 of #NG30DAYSOFLEARNING.we were taught data modelling using the model view in #PowerBI .
I now  know  the difference between fact table(continuous) and dimension table(permanent).
Pls watchout for full documentation on #github 
@TheOyinbooke @AhmedOyelowo https://t.co/hh5ZpaVaJJ",11,3,0,2
85,2022-06-22 21:50:17+00:00,https://twitter.com/lia_jules_/status/1539727502255554561,lia_jules_,Twitter Web App,,"Today I earned my ""Model data in Power BI"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey! #30DaysOfLearning 😊😊

 https://t.co/X6ZS1G0cIR #MSLearnBadge",0,0,0,0
86,2022-06-22 21:47:48+00:00,https://twitter.com/Holla_Meezy/status/1539726875278426117,Holla_Meezy,Twitter Web App,Anywhere Peaceful🌐,"Day 3- Continued from where I stopped. After scraping, cleaning and transforming the Data, I analyzed and visualized the data using @msexcel. Link to the assignment==&gt;  #30Daysoflearning https://t.co/ehb0Xx899b. #30Daysoflearning https://t.co/pPDVxpnFQu",0,0,0,1
87,2022-06-22 21:27:03+00:00,https://twitter.com/oyelajairemide/status/1539721652791115778,oyelajairemide,Twitter for Android,"Lagos, Nigeria","I built #Unsupervised ML models using Clustering Algorithms like #KMeans and 
#AgglomerativeHierarchy Clustering.Image1 contains dataset used,Image2 has the data converted from 6D to 2D, Image3 is the result of similar objects cluster.
https://t.co/GabJWIgnib
#NG30DaysOfLearning https://t.co/22QkKNSc7d",3,2,0,0
88,2022-06-22 21:22:22+00:00,https://twitter.com/Holla_Meezy/status/1539720476951547905,Holla_Meezy,Twitter Web App,Anywhere Peaceful🌐,"I was opportuned to join the #30DaysOfLearning with @Oyinbooke and his team. It has really been an amazing journey so far. Here are the highlights of the learning...
Day1 - I learnt what Data Analysis is about and the steps to take when approaching projects... https://t.co/bVQxw9pz3E",1,0,0,1
89,2022-06-22 21:07:35+00:00,https://twitter.com/debola222/status/1539716752602501125,debola222,Twitter for iPhone,Globe,#30DaysOfLearning #NG30DaysOfLearning https://t.co/N0TYZjGRV0,1,0,0,0
90,2022-06-22 20:49:34+00:00,https://twitter.com/John_Papa/status/1539712219247779842,John_Papa,Twitter Web App,"Orlando, FL",I'm so proud of our innovative team and the impact that they are having inspiring student developers through #30DaysOfLearning ! https://t.co/fXdqVc7DKR,6,1,0,1
91,2022-06-22 20:45:51+00:00,https://twitter.com/Olaoluwa__Mercy/status/1539711283280371713,Olaoluwa__Mercy,Twitter for Android,Ile-Ife,"Day 8 was for basic knowledge about Powerbi. How to install it. Different functionalities of PowerBi desktop, Power Bi services, etc.
I learnt how to connect  to different data sources such as an Excel file,a  folder, SharePoint List and web.

#30daysoflearning",3,0,0,2
92,2022-06-22 20:44:44+00:00,https://twitter.com/ladun331/status/1539711002270482434,ladun331,Twitter for iPhone,"Lagos, Nigeria",I created this dashboard in powerBI to show the best and worst states for retirement. analysis-in-Power-BI.💪@TheOyinbooke #PowerBI #NG30DaysOfLearning #30DaysOfLearning https://t.co/BzLnNOjYuf,6,2,0,3
93,2022-06-22 20:44:40+00:00,https://twitter.com/debunmiT/status/1539710989012197378,debunmiT,Twitter for Android,,"Day 9: More learning on Power Bi. One of the task was to build a dashboard using Power bi. Link to read documentation process https://t.co/GIMnJ14CDe
@TheOyinbooke
@DavidAbu_ @AhmedOyelowo @jessica_xls @addy_xls kindly help review 
#NG30DaysOfLearning #PowerBI #DataAnalytics https://t.co/eMdjmBUCNu",3,2,0,1
94,2022-06-22 20:43:07+00:00,https://twitter.com/Holla_Meezy/status/1539710596106665984,Holla_Meezy,Twitter Web App,Anywhere Peaceful🌐,It's already 10days into #NG30DaysOfLearning and I haven't shared anything about my journey. what's wrong?🥲,0,0,1,0
95,2022-06-22 20:29:19+00:00,https://twitter.com/_KBlack_01/status/1539707124757954562,_KBlack_01,Twitter Web App,,"Today i learnt about the fundamental principles of deep learning, and how to create deep neural network models using PyTorch or Tensorflow, and also the use of convolutional neural networks to create image classification models.
#NG30DaysOfLearning @TheOyinbooke @machinelearnflx",1,0,0,0
96,2022-06-22 20:11:16+00:00,https://twitter.com/Kennytheanalys/status/1539702581655633920,Kennytheanalys,Twitter Web App,NG ,"Today I earned my ""Train and evaluate classification models"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!
#NG30daysoflearning
@TheOyinbooke 
 https://t.co/LFagwjeu5x #MSLearnBadge",1,0,0,0
97,2022-06-22 20:07:39+00:00,https://twitter.com/Jerryvyne/status/1539701673345617930,Jerryvyne,Twitter Web App,NIGERIA,"Created this Dashboard as one of the tasks given during the ongoing #NG30DaysOfLearning. It contains insights across the world as of today.
Here is a link to the full documentation.
https://t.co/Nkm4nyv0nT https://t.co/49ebUpr38Y",0,0,0,0
98,2022-06-22 19:37:23+00:00,https://twitter.com/AdetayoMatthew/status/1539694053515739136,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","How i scrapped data from web in power bi and create a simple dashboard on the best state to retire in the year 2021 in the USA.PLEASE I APPRECIATE YOUR FEEDBACKS ON HOW TO TELL A BETTER DATA STORY😊😊
CC
@TheOyinbooke #NG30DaysOfLearning #ASUU #VIZ @jessica_xls",1,1,0,1
99,2022-06-22 18:54:39+00:00,https://twitter.com/feivurrr/status/1539683300230529025,feivurrr,Twitter for Android,"Federal Capital Territory, Nig",https://t.co/2PyS9xzcKu #30daysoflearning,0,0,0,0
100,2022-06-22 18:20:12+00:00,https://twitter.com/Richie4love/status/1539674630415388674,Richie4love,Twitter for Android,,"*Day 11 of 30 - Data Analysis Track* 
#30daysoflearning
The session continues Tomorrow and @AhmedOyelowo  will also be available to walk us through *DAX Application* by 11am 

Here is the registration link
https://t.co/eSaWWilCBQ",5,3,0,1
101,2022-06-22 17:38:05+00:00,https://twitter.com/lia_jules_/status/1539664030331465728,lia_jules_,Twitter for Android,,"Today I earned my ""Get data with Power BI Desktop"" badge! I’m so proud to be celebrating this achievement and hope this inspires you to start your own @MicrosoftLearn journey!
#30DaysOfLearning

 https://t.co/nNPQX8V2WH #MSLearnBadge",0,0,0,0
102,2022-06-22 17:15:42+00:00,https://twitter.com/RohitRajvaidya5/status/1539658400602423297,RohitRajvaidya5,Twitter Web App,Aurangabad Maharashtra India,"Daily #pythonprogramming  #30daysoflearning 

Day 2 🐍🐍🐍

Today I covered all the data types and their useful functions. and also I covered the string function and found this amazing trick to reverse the string and swap two numbers.

Unlike other languages, this is quite easy. https://t.co/QcF5YDwp1I",1,2,0,0
103,2022-06-22 16:50:32+00:00,https://twitter.com/japhletnwamu/status/1539652067223928832,japhletnwamu,Twitter for Android,"Edo, Nigeria","@TheOyinbooke They don't know what we've planned for them yet. 🙂🙂

https://t.co/44MBr1KJYa is the link to be part of the #30DaysOfLearning if anyone here has not registered yet.",2,0,0,0
104,2022-06-22 16:48:36+00:00,https://twitter.com/japhletnwamu/status/1539651577920704512,japhletnwamu,Twitter for Android,"Edo, Nigeria","I and @TheOyinbooke in May planning goodies for students.

We started off with #30DaysOfLearning just to give you  a tip of the iceberg. We got more in the bag. Ready? 😎😎

Best part is we've got the best team @lee_stott @John_Papa @DikoSomeleze @BethanyJep @juliamuiruri4 https://t.co/VjxF8Qz0Pq",102,20,1,3
105,2022-06-22 16:36:25+00:00,https://twitter.com/RNagbinu/status/1539648513386065921,RNagbinu,Twitter for Android,,All thanks to sir Oyinbooke and all other microsoft advocates I just created my dashboard giving insights about the global case of covid-19 #30daysoflearning #NG30daysoflearning #microsoft #data https://t.co/Qq03bS5rRR,1,0,0,0
106,2022-06-22 15:55:04+00:00,https://twitter.com/TheOyinbooke/status/1539638106512662528,TheOyinbooke,Twitter for Android,Nigeria,"Myself and @japhletnwamu strategizing how to bring the best from #30DaysOfLearning in May 2022. So far, so good ....
Be rest assured that we are just starting, the only reason you will not grow is if you refuse to act on our learning resources and refuse the support we offer https://t.co/TtTQocSqby",115,25,0,4
107,2022-06-22 15:30:23+00:00,https://twitter.com/Beatricee22/status/1539631895897579520,Beatricee22,Twitter for Android,"Akure, Nigeria","Today's session #day10 of #NG30DaysofLearning was fantastic. @AhmedOyelowo took time to simplify everything about Data Modelling in Power BI. Thank you @AhmedOyelowo @TheOyinbooke.
Looking forward to tomorrow session💃🏼💃🏼",2,1,0,0
108,2022-06-22 15:26:27+00:00,https://twitter.com/debunmiT/status/1539630906289405954,debunmiT,Twitter for Android,,"Day 8: We were introduced to Power bi, I learnt the anatomy and also how to get data into power bi from 6 different sources. 
It's not too late to join the train #NG30DaysOfLearning #30daysoflearning #DataAnalytics #PowerBI .. check @TheOyinbooke page on how to join",4,0,0,1
109,2022-06-22 15:26:14+00:00,https://twitter.com/TheOyinbooke/status/1539630851511943169,TheOyinbooke,Twitter for Android,Nigeria,@addy_xls @AhmedOyelowo I don't know what to do again 😭. Me that I am still watching #30DaysOfLearning tutorial videos 🤓,6,0,0,2
110,2022-06-22 14:58:06+00:00,https://twitter.com/_globalsmile/status/1539623772629647362,_globalsmile,Twitter Web App,,"Day 9 of #NG30DaysOfLearning

I built a dashboard for the best and worst state for retirement 2021 in the USA.

Check it out and leave a comment
Thank you!
@CinnamonXi 
@TheOyinbooke 
#Microsoft #DataAnalytics https://t.co/OfDs6pvmuk",0,0,0,0
111,2022-06-22 14:21:14+00:00,https://twitter.com/japhletnwamu/status/1539614492115566593,japhletnwamu,Twitter for Android,"Edo, Nigeria","Hello Students! 

It's Day 10 of #30DaysOfLearning. Today beginning 4pm GMT +1, we would show you how to build applications without code using @PowerApps.

Here's the link: https://t.co/3BEeklNREk

Recordings of past sessions can be found here: https://t.co/gap7VgyPOd",4,0,0,0
112,2022-06-22 13:43:29+00:00,https://twitter.com/addy_xls/status/1539604993128505345,addy_xls,Twitter for iPhone,"Greater Accra, Ghana","@TheOyinbooke is a genius. PERIOD! I’ve enjoyed every single session so far @AhmedOyelowo just simplified all of my data modeling troubles in an hour! Thank you! #NG30DaysOfLearning 

https://t.co/iZE5b8WeUI",40,9,0,3
113,2022-06-22 12:50:20+00:00,https://twitter.com/lee_stott/status/1539591615991496704,lee_stott,Twitter Web App,World Wide,Day 10 of #30DaysofLearning #DataAnalysis Using #PowerBI for #Students - Microsoft Tech Community the joys of #DAX https://t.co/0uv51pH5OI,93,29,0,1
114,2022-06-22 11:33:02+00:00,https://twitter.com/lakeside1145/status/1539572164642340864,lakeside1145,Twitter for Android,Earth-Africa-Nigeria-Lagos,"Wow. What a wonderful session @AhmedOyelowo  as usual premium content.. One of the best to learn from as he break things down and relate it with real scenarios. Looking forward to tomorrow. Thank you very much
#30daysoflearning https://t.co/xND9SjG8Ce",1,0,0,0
115,2022-06-22 11:30:05+00:00,https://twitter.com/jessica_xls/status/1539571423672508417,jessica_xls,Twitter for iPhone,"Toronto, Ontario","I was able to catch the later part of this session on Data Modelling + Exploring the world of DAX: Data Analyst Track delivered by @AhmedOyelowo @TheOyinbooke. Amazing stuff from the team #NG30DaysOfLearning

See the Youtube link below:
https://t.co/H499vcZDBS",97,25,0,1
116,2022-06-22 11:20:56+00:00,https://twitter.com/Ajani_oyesiji/status/1539569118378074118,Ajani_oyesiji,Twitter for Android,"Lagos, Nigeria","Today's class on Data Modelling was so superb, I never knew Data Modelling can be this easy and so understand @AhmedOyelowo really scattered everything about Data Modelling 
#NG30DaysOfLearning 
If you are not in this class you are missing a lot @TheOyinbooke https://t.co/d1E24ZQDCi",6,0,0,1
117,2022-06-22 11:20:34+00:00,https://twitter.com/OlaitanHazeem1/status/1539569025872797696,OlaitanHazeem1,Twitter for Android,,Omo I feel like the just concluded live class at #NG30DaysOfLearning  with @AhmedOyelowo should not end 😭😭.,1,1,0,0
118,2022-06-22 11:00:17+00:00,https://twitter.com/GAbdulwajeed/status/1539563921543233537,GAbdulwajeed,Twitter Web App,"Lagos, Nigeria","#NG30DaysOfLearning Built this astonishing Covid-19 dashboard using Excel.
The data used was real-time data scraped from the web. https://t.co/2Lw5SCfx4H is
grateful for this great opportunity introduced to us by @TheOyinbooke and  #MicrosoftTeams.
 https://t.co/wkSiGURDPq https://t.co/eSL7q5CXic",4,4,0,0
119,2022-06-22 10:41:13+00:00,https://twitter.com/_globalsmile/status/1539559122349195266,_globalsmile,Twitter Web App,,"Day 8 of #NG30DaysOfLearning

I learnt that Analytics is a continuum

- Descriptive Analytics 
- Explanatory Analytics 
- Exploratory Analytics 
- Predictive Analytics 
- Prescriptive Analytics
@TheOyinbooke 
@CinnamonXi 
I also learnt how to:
- Get Data from Power Bi Sample file",1,1,0,1
120,2022-06-22 10:16:46+00:00,https://twitter.com/AyeshZaynab/status/1539552970035052546,AyeshZaynab,Twitter for Android,"Bahawalpur, Pakistan","@_OliSir @TheOyinbooke Another Physicist here🙋
Learning valuable things from #NG30DaysOfLearning",2,0,0,1
121,2022-06-22 10:01:15+00:00,https://twitter.com/uoenwereuzoh/status/1539549067969183744,uoenwereuzoh,Twitter Web App,,"https://t.co/t4fp9rXDZ2

#NG30DaysOfLearning",0,0,0,0
122,2022-06-22 09:23:14+00:00,https://twitter.com/Fabulousnani01/status/1539539499734257664,Fabulousnani01,Twitter for Android,,"*Day 10 of #30DaysofLearning*

Today's session will be led by Microsoft Most Valuable Professional and Certified Trainer @AhmedOyelowo

Learn more about Data Modelling and Let's Explore the World of DAX together.

Register Here  https://t.co/NNJyFm6Aiv",0,0,0,0
123,2022-06-22 08:21:21+00:00,https://twitter.com/SculptedE/status/1539523925830410241,SculptedE,Twitter for Android,🌎,@TheOyinbooke I meant the #30DaysOfLearning,0,0,0,1
124,2022-06-22 08:20:47+00:00,https://twitter.com/TheOyinbooke/status/1539523782188179456,TheOyinbooke,Twitter for Android,Nigeria,@SculptedE Do you mean my engagement or the #30DaysOfLearning?,0,0,0,1
125,2022-06-22 07:39:50+00:00,https://twitter.com/TheOyinbooke/status/1539513476359540740,TheOyinbooke,Twitter for Android,Nigeria,"I had an engagement with 2 students learning data analysis in the ongoing #30DaysOfLearning yesterday.
They were both non-STEM. Medicine and Law Students. They are now data fluent. 

Hey, people are learning!!!",116,7,0,10
126,2022-06-22 07:29:33+00:00,https://twitter.com/TheOyinbooke/status/1539510891506548736,TheOyinbooke,Twitter for Android,Nigeria,"As a Data Analyst, you will work with multiple tables. Knowing how to connect the tables together to deliver value is a game changer skill in your career.

Join us today as we learn this with @AhmedOyelowo today

Link https://t.co/lWMDiOEvcv
#30daysoflearning",66,13,1,1
127,2022-06-22 03:12:00+00:00,https://twitter.com/AdetayoMatthew/status/1539446076083687425,AdetayoMatthew,Twitter Web App,"Lagos, Nigeria","The reason why I am not sleeping;Data never sleep
#30daysoflearning with @MicrosoftNG @TheOyinbooke https://t.co/cjgsyS7n0u",3,0,0,0
